016950##Кокосульфат натрия#Компонент для косметики Кокосульфат натрия#Внешний вид: мелкая рассыпчатая стружка-вермишель молочно-белого цвета. Растворимость: хорошо растворим в горячей воде, нерастворим в масле рН: 6-8 (5% раствор) Дозировка: 10-90% Кокосульфат натрия — это мягкое анионное ПАВ, полученное из кокосового масла высокой степени очистки. Один из лучших пенообразователей, дает стабильную пышную и нежную пену. Является щадящей эко-альтернативой лаурил сульфат натрию, так как значительно меньше сушит и раздражает кожу. Натрий кокосульфат используют для изготовления твердых шампуней, плитоу для душа и ванны, зубных паст, гелей и пенок для умывания. Кокосульфат натрия - это мощный пенообразующий агент; не разрушающий белки кожи, а потому безвредный для рогового слоя, он экологичен и биоразлагаем.#Корень|Главная|Масла и косметика|Компоненты для косметики#kokosulfat_natriya.jpeg#100 гр#10#170.00
007426##Комплекс церамидов#Компонент для косметики Комплекс церамидов#NCI: WATER (AQUA), GLYCERIN, LECITHIN, SORBITOL, XANTHAN GUM, METHYLSILANOL MANNURONATE, DIATHOMEACEOUS EARTH Additives: PHENOXYETHANOL, CAPRYLYL GLYCOL, DISODIUM EDTA, GLYCERYL CAPRYLATE Внешний вид: суспензия цвета слоновой кости, практически без запаха. Смешивается с водой, но без образования прозрачного раствора. При использовании наружно, церамиды быстро поглощаются, растворяясь в роговом слое и заполняя межклеточное пространство. Церамиды хорошо действуют на структуру поврежденных и окрашенных волос: укрепляют сцепление между чешуйками кутикулы, устраняют повреждения и отслаивание клеток на стержне волоса. Применение: Si-Matrix стимулирует синтезколлагена, эластина, и природных веществ,связывающих влагу в коже; защищает кожу от воздействия свободных радикалов; улучшает клеточную регенерацию, разглаживает морщины; оказывает противовоспалительное действие, уменьшает покраснение кожи и отек; оказывает антицеллюлитное действие; выравнивает поверхность кожи, сглаживает рубцы и растяжки; обладает лифтинг-эффектом и укрепляет волосы, препятсвуя их выпадению и ломкости. Комплекс керамидов восстанавливает липидный барьер верхнего слоя эпидермиса сухой и огрубевшей кожи и обеспечивает хорошо сбалансированное увлажнение. Эпидермис, который является неповрежденным в наиболее глубоких слоях, является ключевым фактором для хорошего функционирования физиологического взаимодействия между индивидуальными слоями кожи. Комплекс керамидов может применяться в водных и эмульсионных препаратах для кожи, особенно в гелях. Предназначен для восстановления липидного барьера внешнего слоя сухой кожи и обеспечения увлажнения. Рекомендованный ввод: 5-10% Эффективен в диапазоне pH : 3.0–10.0 Технология ввода: добавлять в готовую эмульсию вместе с другими активами при температуре ниже 35 С. Хранение: в прохладном (10-20 С) темном месте.#Корень|Главная|Масла и косметика|Компоненты для косметики#SI-MATRIX_liposomy.png#10 мл#10#120.00
064018##Консервант Геогард#Компонент для косметики Консервант Геогард#Состав: спирт бензиловый, дегидрацетовая кислота, вода. Внешний вид: жидкость  Цвет: от бесцветного до желтого  Запах: характерный     Консервант Геогард сертифицирован Ecocert BIO  Геогард- консервант, который эффективно сохраняет все препараты, содержащие водную фазу (кремы, молочко, лосьоны, гели ...). Он широко используется в органической косметике.  Геогард имеет антибактериальное и противогрибковое действие, предотвращает размножение бактерий, дрожжей и плесени.  Применяется в кремах и лосьонах, очищающих средствах, гелях, тониках, средствах для век.	 Дозировка: от 0,2 до 1% (от общего веса вашего продукта), средняя оптимальная -0,6%  Хранение: Хранить при комнатной температуре вдали от влаги и света. Закройте флакон после использования. #Корень|Главная|Масла и косметика|Компоненты для косметики#497.png#10 мл#10#120.00
003336##Консервант Шаромикс MCI#Компонент для косметики Консервант Шаромикс MCI#Консервант Шаромикс MCI добавляется в натуральную косметику для придания антисептических свойств. Эффективен против грамположительных и грамотрицательных бактерий, дрожжевых и плесневых грибков, не содержит формальдегида и его доноров. ПРИМЕНЕНИЕ: при изготовлении кремов, масок, бальзамов, шампуней, гелей для душа, пены для ванны, жидкого мыла. Не подходит для средств, которые будут контактировать со слизистой: помад, зубных паст, косметикой для век и ресниц. Эффективен в средах с PH 2,0 – 8,0. ПРОЦЕНТ ВВОДА: 0,03 – 0,1%.  На 100 гр. крема достаточно добавить 2-3 капли консерванта для хранения 6 месяцев. Вводится в продукт при температуре ниже 50 С. ПРОИЗВОДСТВО: Франция.#Корень|Главная|Масла и косметика|Компоненты для косметики#497.png#10 гр#10#70.00
069224##Консервант Эуксил#Компонент для косметики Консервант Эуксил#Свойства: • Мощное антибактериальное средство, антисептик; • Обеспечивает стабильность итогового косметического средства; • Способствует увлажнению кожных покровов; • Защищает от вредного воздействия внешней среды и бытовой химии; • Повышает упругость и эластичность кожи; • Устраняет чувство стянутости; • Обеспечивает стабильность парфюмерных композиций • Работает в широком диапазоне pH – от щелочной до кислой среды.Термостабилен. • Подходит для детской косметики и для средств по уходу за полостью рта; • Сохраняет прозрачность гелей. Использование: • средства для лица: тоники, сыворотки, кремы, лосьоны, гели для умывания; • кремы и сыворотки для ухода за кожей вокруг глаз; • средства для тела; • средства декоративной косметики; • скрабы, пилинги; • шампуни, бальзамы, маски для волос; • детская косметика; • зубные пасты, ополаскиватели; • мыло; • парфюмерная продукция (в роли фиксатора); • моющие средства; • влажные салфетки. Дозировка: 0.5 – 1.0% Диапазон рН: 1-12 Ввод: добавляется до или после нагревания в ЖФ или в конце приготовления в готовую эмульсию. Совместимость: с катионными, анионными и неионогенными ПАВ. Не рекомендуется для смываемой косметики на основе этоксилированных ПАВ#Корень|Главная|Масла и косметика|Компоненты для косметики#497.png#10 гр#10#90.00
007990##Кофеин#Компонент для косметики Кофеин#Кофеин Описание: белый кристаллический порошок. Вкус - горьковатый. Малорастворим в холодной, хорошо растворим в горячей воде. активизирует кровоснабжение и применяется для улучшения цвета и вида кожи; восстанавливает эластичность кожи, замедляет процессы старения, проявляет противовоспалительные и фотозащитные свойства; оказывает дренажное и укрепляющее воздействие, улучшает лимфоток, тем самым помогает убрать мешки в области глаз и общую отечность лица; препятствует накоплению жира, усиливает термогенез; устраняет "апельсиновую корку" и уменьшает объемы тела, делает силуэт утонченным; способствует притоку энергии непосредственно в волосяную луковицу. Фазы роста становятся продолжительнее, а это значит, что способствует сохранение густых и здоровых волос. * Кофеин как активный липолитический компонент широко применяется как основное активное вещество в составе антицеллюлитных кремов и кремов для похудения; добавляется в кремы, гели , сыворотки для области век с дренажным и тонизирующим эффектом; кремы, гели для ухода за кожей лица и тела; средства для ухода за "уставшими" ногами; маски для волос. Способ ввода - растворённым в горячей воде. Дозировка - 0,5 - 1% в средства для век и лица, 3-5% - в средства для тела.#Корень|Главная|Масла и косметика|Компоненты для косметики#496.png#20 гр#10#80.00
007072##Коэнзим Q10#Компонент для косметики Коэнзим Q10#Коэнзим Q10 обладает ярко выраженными антиоксидантными свойствами, защищает клетки от воздействия свободных радикалов, способствует профилактике старения кожи. Стимулирует снабжение клеток энергией, ускоряет их регенерацию, влияет на омоложение кожи. Считается катализатором сжигания жиров, регулирует обменные процессы в организме и уровень увлажненности кожи, тонизирует и очищает кожу, способствует похудению. Ускоряет синтез коллагена, предупреждает разрушение эластиновых волокон, разглаживает мелкие морщины, помогает сохранять упругость и гладкость кожи. Тормозит развитие воспалительных процессов на коже, ускоряет заживление ран, царапин, порезов, солнечных ожогов.  Коэнзим Q10 подходит для следующих средств: Дневной, ночной крем для увядающей кожи Увлажняющее молочко для тела Ночной питательный и омолаживающий крем для лица и тела Маски разглаживающего действия для лица Сыворотка для ухода за кожей вокруг глаз Тонизирующий крем для зоны декольте Состав для антицеллюлитных и моделирующих обертываний Смягчающие, восстанавливающие средства после химических пилингов Шампунь, восстанавливающие маски для волос Дозировка: 1-3 % Добавляется в конечную эмульсию при температуре на выше 40 градусов. Хранить в защищённом от света месте.#Корень|Главная|Масла и косметика|Компоненты для косметики#SI-MATRIX_liposomy.png#10 гр#10#140.00
000491##Крахмал кукурузный#Компонент для косметики Крахмал кукурузный#Крахмал кукурузный – компонент, получаемый из кукурузы, представляет собой белый порошок. Для большинства хозяек крахмал известен как компонент, применямый в кулинарии – он используется как загуститель в киселях, соусах, кетчупах, а также делает выпечку более пышной. Считается, что кукурузный крахмал превосходит по качеству своего распространенного "брата" – крахмала картофельного. Помимо кулинарии, кукурузный крахмал получил свое признание у любителей принятия ванн: его добавляют в бомбочки, чтобы получить эффект бурления при опускании их в ванну. Крахмал используют также для придания косметическим средствам матового цвета (он совершенно безвреден для кожи). В рукоделии кукурузный крахмал используется для создания так называемого "холодного фарфора".#Корень|Главная|Масла и косметика|Компоненты для косметики#491.png#200 гр#10#35.00
000491##Крахмал кукурузный#Компонент для косметики Крахмал кукурузный#Крахмал кукурузный – компонент, получаемый из кукурузы, представляет собой белый порошок. Для большинства хозяек крахмал известен как компонент, применямый в кулинарии – он используется как загуститель в киселях, соусах, кетчупах, а также делает выпечку более пышной. Считается, что кукурузный крахмал превосходит по качеству своего распространенного "брата" – крахмала картофельного. Помимо кулинарии, кукурузный крахмал получил свое признание у любителей принятия ванн: его добавляют в бомбочки, чтобы получить эффект бурления при опускании их в ванну. Крахмал используют также для придания косметическим средствам матового цвета (он совершенно безвреден для кожи). В рукоделии кукурузный крахмал используется для создания так называемого "холодного фарфора".#Корень|Главная|Масла и косметика|Компоненты для косметики#491.png#1 кг#10#90.00
000753##Ксантановая камедь#Ксантановая камедь#Ксантановая камедь (ксантан) – микробиологический полисахарид природного происхождения, используемый в косметологии в качестве загустителя и стабилизатора, регулирующего вязкость эмульсии. Ксантан обладает увлажняющими и влагоудерживающими свойствами, образуя при нанесении на кожу защитную пленку. Ксантановая камедь легко смешивается и поглощается другими веществами, образуя стабильные суспензии и мягкие эластичные гели, имеет высокую вязкость, устойчивость к различным температурным режимам, легко растворима в воде, совместима с кислотами, щелочами и солями. В косметические средства (лосьоны, крема, шампуни, кондиционеры) добавляют от 0,2 до 0,5 процентов ксантана. Широко применяется в пищевой промышленности как безвредная пищевая добавка Е-415. #Корень|Главная|Масла и косметика|Компоненты для косметики#xanthane.png#50 гр#10#50.00
007703##Ланол 2681#Компонент для косметики Ланол 2681#Ланол 2681 (Lanol 2681) INCI: Coco-caprylat/Caprat (Коко каприлат/капрат). Внешний вид: бесцветная маслянистая жидкость без запаха. Lanol 2681 (Ланол 2681) - эмолент, дает богатую сливочную текстуру, но не жирную текстуру; в бальзамах и ополаскивателях придает блеск волосам. 100% натуральный ("зелёный") эфир, может заменять или уменьшать количество растительных масел. Косметические свойства Lanol 2681: -кондиционирующий компонент; -имеет хорошие смягчающие и увлажняющие свойства; -Ланол 2681 не оставляет жирного блеска на коже; -обладает отличной биосовместимостью с кожей, с липидным слоем кожи; -Ланол 2681 позволяет заменить часть жирной фазы косметики для достижения оптимальной растекаемости и стабильности рецептуры.  Область применения Lanol 2681:  -солнцезащитная косметика; -крем для лица , тела, рук; -кремы для век. Дозировка от 1 до 20%#Корень|Главная|Масла и косметика|Компоненты для косметики#SI-MATRIX_liposomy.png#100 мл#10#250.00
007551##Ланол 99#Компонент для косметики Ланол 99#Ланол 99 (Lanol 99) INCI: Изононил Изононаноат. Внешний вид: бесцветная жидкость без запаха. Lanol 99 – эмолент, который обладает отличными тактильными свойствами, имеющий высокий показатель растекаемости и не проявляющий комедогенности. Для обычного уходового крема рекомендуемая дозировка 2% Ланол 99. В этой концентрации он заметно повышает гаптические свойства, то есть улучшает ощущения от крема на коже. Кроме того, он визуально разглаживает рельеф кожи, частично за счет своих распределительных свойств, частично за счет оптических. В кремах с большим количеством УФ-фильтров или силиконов Ланол 99 используется для стабилизации эмульсии. #Корень|Главная|Масла и косметика|Компоненты для косметики#SI-MATRIX_liposomy.png#50 мл#10#190.00
007550##Ланол П#Компонент для косметики Ланол П#Ланол П (LANOL P) INCI: Glycol palmitate (эфир пальмитиновой кислоты). Lanol P представляет собой белые хлопья. Ланол П - эмолент, загуститель и стабилизатор эмульсий масло/вода. Совместим с ламеллярными эмульгаторами. В креме для загущения, стабилизации и улучшения гаптических свойств эмульсии его достаточно 2%. Обладает уникальным свойством создавать кремы с высокой степенью впитываемости. Требует нагрева, добавляется в жирную фазу. Кроме эмульсий, Ланол П может использоваться в шампунях, гелях для душа, где смягчает действие ПАВов, снижает их агрессивное воздействие на кожу. После использование шампуня, геля для душа с Ланол П, остается приятное ощущения, как после использования смягчающего средства. В концентрации 3-10% Ланол П загущает шампунь, кроме этого он его замутняет, придавая жемчужно-перламутровый блеск. #Корень|Главная|Масла и косметика|Компоненты для косметики#496.png#50 гр#10#180.00
000492##Ланолин#Компонент для косметики Ланолин#Ланолин (шерстяной воск) - эмульгатор, представляющий собой смесь сложных эфиров высокомолекулярных спиртов с высшими жирными кислотами. Внешний вид: вязкая, густая масса, цвет - от буровато-желтого до белого. По свойствам ланолин близок к кожному салу человека. Способен эмульгировать до 180-200% воды, 140% глицерина и около 40% этанола с образованием эмульсий типа вода/масло. Широко используется в медицине как основа для мазей и смягчения кожи (чистый ланолин помогает заживлению ран и трещин на сосках у кормящих женщин, не опасен для младенцев). В косметологии может использоваться в составе кремов, его вводят в жирную фазу эмульсий. #Корень|Главная|Масла и косметика|Компоненты для косметики#492.png#100 гр#10#280.00
077210##Липосомы с Готу кола#Компонент для косметики Липосомы с Готу кола#Натуральные липосомы с экстрактом Центеллы Азиатской (Готу Кола) (Centsphere NLT1.0). Внешний вид: кремовая масса, белого цвета. Центелла азиатская (Готу Кола) используется много лет для лечения повреждений. Она содержит валледжин (vallejin), горькую основу, и смесь тритерпеновых гликозидов, в основном азиатикоциды и мадекассосиды. Эти тритерпены воздействуют на фибробласты, восстанавливая эластичность кожных тканей, уменьшая фиброз и уменьшая время заживления повреждений. Их общее действие ведет к увеличению прочности ткани и улучшению ее естественной защиты. Особенность используемых липосом в том, что они позволяют совмещать в рецептуре растворимые и нерастворимые в воде компоненты. Липосомы NLT - микроскопические сферы, спонтанно образующиеся при суспендировании определенных липидов в воде при соответствующих условиях. Мембраны, которые окружают эти сферы, напоминают (по внешнему виду и функции) биологические мембраны, которые ограничивают клетку или заполняют межклеточное пространство в коже. Самый верхний внешний слой кожи состоит из липидных бислоев, которые действуют как барьерная система. Липосомы также состоят из липидных бислоев, которые по своему составу сходны с таковыми, обнаруженными в коже. Липосомы очень совместимы с кожей. Липосомы нано-размеров могут проникать сквозь всю толщу слоев кожи, обеспечивая отличное увлажнение и биохимический эффект. Наносферы обеспечивают сохранение активности при длительном хранении продукта. Их размер - около 100-300 нм. Применение наносфер в косметике позволяет производить высокоэффективные и очень удобные в использовании функциональные продукты по уходу за кожей, позиционирующиеся как элитная группа косметики.  Растворимость: водорастворим рН: 6.0–8.0 Рекомендованный ввод: 1-3% Технология ввода: в конце приготовления эмульсии. Не вводить при t выше 55С, не нагревать. Хранение: в темном прохладном месте, при t до +20С#Корень|Главная|Масла и косметика|Компоненты для косметики#liposomy_s_gotu_kola.jpeg#5 мл#10#70.00
000493##Ментол кристаллический#Компонент для косметики Ментол кристаллический#Кристаллический ментол представляет собой бесцветные кристаллы с сильным запахом перечной мяты. Оказывает холодящее действие на кожу, снимает усталость, тонизирует кожу. Ментол обладает слабыми местноанестизирующими свойствами, является компонентом различных лечебных средств. Кристаллический ментол плохо растворяется в воде и легко - в базовых или эфирных маслах. Ментол очень хорошо сочетается с маслом эвкалипта. При добавлении ментола в мыло или гель для душа вы почувствуете ощущение легкой прохлады и свежести. В мыло ментол добавляют 5-15% от общего веса масел. Для добавления ментола в мыло его нужно предварительно расстворить в небольшом объеме базового масла и добавить вместе с дополнительными маслами перед заливкой мыла в форму. #Корень|Главная|Масла и косметика|Компоненты для косметики#493.png#10 гр#10#80.00
000494##Молочная кислота#Компонент для косметики Молочная кислота#Молочная кислота - компонент, получаемый из молочной сыворотки. Внешний вид: бесцветная или слегка желтоватая жидкость без мути и осадка, обладает кислым вкусом и слабым специфическим запахом. Молочная кислота обладает противовоспалительным, противомикробным действием, увлажняет, отбеливает и осветляет кожу, способствует отшелушиванию отмерших клеток кожи, замедляет процесс появления мелких морщин, нормализует состояние сальных желез (что положительно сказывается при уходе за проблемной кожей). Молочная кислота может использоваться в кремах и лосьонах, а также при изготовлении мыла &laquo;с нуля&raquo;. Рекомендуемая дозировка и применение: не более 4%, хорошо растворяется в воде, глицерине, спирте, молочную кислоту вводят в конце приготовления косметического средства. #Корень|Главная|Масла и косметика|Компоненты для косметики#494.png#10 мл#10#40.00
003335##Нативный кератин#Компонент для косметики Нативный кератин#ВНЕШНИЙ ВИД: однородная жидкая масса светло-серо-бежевого цвета со специфическим запахом.  Нативный кератин - один из важнейших структурных компонентов волоса. Проникая вглубь и обволакивая волос, он восстанавливает повреждения, способствует питанию волоса и кожи головы и делает волосы здоровыми и красивыми.   ПРИМЕНЕНИЕ: Нативный кератин восстанавливает, секущиеся, ломкие, сухие, ослабленные волосы, а также волосы, повреждённые покраской и химической завивкой, укрепляет ногти.  РЕКОМЕНДОВАННЫЙ ВВОД: 3-10% в зависимости от степени ослабленности волос и ногтей.  ТЕХНОЛОГИЯ ВВОДА: при активном вмешивании на фазе остывания, когда готовое средство уже достигло комнатной температуры.  ХРАНЕНИЕ: хранить в сухом, защищенном от света месте, при t° от +4° до +25°С.#Корень|Главная|Масла и косметика|Компоненты для косметики#SI-MATRIX_liposomy.png#10 гр#10#120.00
002136##Нативный коллаген#Компонент для косметики Нативный коллаген#Нативный коллаген представляет собой прозрачную жидкость, растворимую в воде и глицерине. Нативный коллаген по своей структуре более всего близок к коллагену человека и поэтому он усваивается максимально эффективно. Нативный коллаген обладает питательным и регенеративным действием, укрепляет кожу и повышает её упругость, дает хороший увлажняющий эффект, образует на коже пленку, нивелирующую дефекты поверхности, обладает противовоспалительным действием. Этот актив повышает регенеративные свойства кожи, помогает избежать выраженной дряблости кожи. Применяется в кремах и сыворотках для ежедневного ухода за кожей лица и вокруг глаз, для уходовой косметике против растяжек, антицеллюлитные средства. Рекомендуемая концентрация - 1-5%. Условия применения: добавлять в активную фазу приготовления эмульсии, при температуре не выше 40 градусов Цельсия. #Корень|Главная|Масла и косметика|Компоненты для косметики#maricol.jpeg#10 гр#10#120.00
064016##Нативный эластин#Компонент для косметики Нативный эластин#Нативный эластин – это протеин, который является частью состава нашей кожи и придает ей эластичность, т. е. способность растягиваться и возвращаться в прежнее состояние. С возрастом эта способность теряется именно из-за недостатка эластина, но природный и натуральный Эластин способен вернуть коже эластичность, а значит, молодость. Кроме того, этот белок способен увлажнять кожу, удерживая влагу, и делать кожу сияющей и нежной. Он помогает очищать поры от токсинов, тем самым помогая в уходе за жирной кожей.  Внешний вид: однородная жидкая масса светло-желтого цвета со специфическим запахом.  Рекомендуемые дозировки: 0,5-5%.  Условия хранения: хранить в сухом, защищенном от света месте, при t от +4 до +25С.  Рекомендуется использовать в качестве добавки в средства для кожи: кремы, лосьоны, тоники, молочко, маски, сыворотки. При регулярном использовании эластин способствует: сокращению и коррекции возрастных изменений кожи; повышению упругости и эластичности кожи; увлажнению кожи; лифтинг-эффекту; профилактике образования растяжек; восстановлению защитного кожного барьера.  Не сочетается с большим количеством кислот и этиловым спиртом.#Корень|Главная|Масла и косметика|Компоненты для косметики#nativnyi_elastin.jpeg#10 мл#10#150.00
007705##Ниацинамид (Витамин B3)#Компонент для косметики Ниацинамид (Витамин B3)#Внешний вид: белый кристаллический порошок без запаха. Косметическое действие: Витамин В3 увеличивает синтез коллагена на 54% ; увеличивает содержание липидов и белков (на 41%) в роговом слое, улучшая барьерную функцию и увеличивая увлажненность кожи, снижает трансэпидермальную потерю воды; снижает сухость и чувствительность кожи с розацеа, существенно уменьшает трансэпидермальную потерю воды у людей с атопическим дерматитом, сокращает морщины; уменьшает поры, делает кожу более ровной; уменьшает размер и интенсивность гиперпигментированных пятен, осветляет и выравнивает поверхность кожи; регулирует производство кожей себума, оказывает мощное противовоспалительное действие на кожу со средней степенью акне, сокращает воспаления на коже; влияет на некоторые штаммы грибов, вызывающих кожные инфекции; защищает клетки от иммунодепрессии, вызываемой УФ-излучением). Используется: Антивозрастные средства (от пигментации, для улучшения структуры и упругости кожи), целесообразно сочетание с D-пантенолом и другими антивозрастными активами и эфирными маслами; Средства от акне, против воспаления и предотвращения образования угрей. Следует учесть, что основной эффект обусловлен мощным противовоспалительным действием ниацинамида, но он не убивает сами бактерии, провоцирующие появление угрей; Увлажняющие средства, в том числе как вспомогательный компонент в средствах от розацеа, атопического дерматита; Солнезащитные средства и средства после загара; Средства после бритья для более быстрого восстановления кожи..  Водорастворим. Хорошо переносится кожей, безопасен, не комедогенен. Совместим с другими компонентами. Стабилен. Работает в диапазоне рН 3,5-7,5, но при рН ниже 5 может перейти в никотиновую кислоту (которая вызывает покраснение кожи). Дозировка: 0,5-5%, чаще 2-5%. Хранить при комнатной температуре, в тёмном месте.#Корень|Главная|Масла и косметика|Компоненты для косметики#496.png#20 гр#10#70.00
064017##НУФ (натуральный увлажняющий фактор)#Компонент для косметики НУФ (натуральный увлажняющий фактор)#Описание: запатентованный комплекс гигроскопичных увлажняющих веществ. Адаптирован к водосвязывающей способности человеческой Состав: содиум РСА, глюкоза, глютаминовая кислота, декстрин, аланин, лизин, глицин, аспартамовая кислота, вода.   Натуральный увлажняющий фактор можно назвать «физиологическим» увлажнителем кожи. Его состав похож на состав природных увлажняющих факторов и таким образом защищает кожу от потери влаги или замещает утерянные факторы.  НУФ адаптирует физиологический баланс влаги в коже, защищает кожу от потери влаги, повышает её эластичность, увеличивает эластичность и силу волос. Подходит для увлажняющих кремов и лосьонов; косметики для зрелой кожи, anti-age средств (сыворотки, активные ночные кремы); детской косметики; антистрессовых сывороток и кремов, средств для кожи, подвергшейся агрессивным процедурам, постпилинговой косметики; средств для волос и кожи головы.  Растворимость: в воде.  Рекомендуемая концентрация: 1% (волосы) -5% (кожа).  Добавлять при температуре не выше 40°С. Хранить в тёмном месте.#Корень|Главная|Масла и косметика|Компоненты для косметики#nuf_naturalnyi_uvlazhnyayushchiy_faktor.jpeg#20 мл#10#80.00
