000001##Диоксид титана#Диоксид титана#При внесении диокида титана в прозрачную основу, она становится белой матовой. Диокид титана смешать с водой, 10 г на 250 мл, и хранить в смешаном виде в закрытой посуде. Перед внесением в мыльную основу смесь хорошо взболтать. #Корень|Главная|Мыловарение|Красители для мыла#1.png#10 гр#10#30.00
077130##Фотолюминисцентный пигмент#Фотолюминисцентный пигмент#Фотолюминисцентный пигмент позволяет сделать мыло, светящееся в темноте. Пигмент необходимо добавить в расплавленную мыльную основу. Пигмент оседает на дно формы. В прозрачном и белом мыле придает поверхности мыла слабый зеленый цвет. Застывшее мыло "зарядить" на свету, после чего оно будет светиться в темноте зеленым светом. #Корень|Главная|Мыловарение|Красители для мыла#fotolyuministsentnyi_pigment.jpeg#5 гр#10#100.00
003465##Контур Жидкий жемчуг зелёный#Контур Жидкий жемчуг зелёный#Универсальная краска-гель на водной основе для любых поверхностей, без запаха. Благодаря своей особой вязкости, краска «Жидкий жемчуг» не растекается по поверхности, а формирует круглые «капельки».   ПРИМЕНЕНИЕ: Контур предназначен для работы на любой плотной поверхности. В частности, «Жидкий жемчуг» может применяться в технике точечной росписи, скрапбукинге, декорировании текстиля (в т.ч. одежды), украшений и других изделий из полимерной глины, способен прекрасно дополнить декор в технике декупажа. Может использоваться также и в качестве полупрозрачной краски. Аккуратно выдавливать гель прямо из тубы — до получения жемчужины желаемого размера. Можно использовать для украшения любых чистых сухих поверхностей: текстиля, замши, бумаги, дерева, кожи, картона, глины, пластика. Время высыхания: 2-24 часа. После высыхания контурная краска устойчива к сухой чистке и стирке. Стирать декорированную ткань, вывернув ее на изнанку, следует при температуре 40 °C без использования кондиционеров. Объем 25 мл.#Корень|Главная|Товары для творчества|Декупаж|Контуры#kontur_zhidkiy_zhemchug_serebryanyi.jpeg#1 шт#10#260.00
003466##Контур Жидкий жемчуг синий#Контур Жидкий жемчуг синий#Универсальная краска-гель на водной основе для любых поверхностей, без запаха. Благодаря своей особой вязкости, краска «Жидкий жемчуг» не растекается по поверхности, а формирует круглые «капельки».   ПРИМЕНЕНИЕ: Контур предназначен для работы на любой плотной поверхности. В частности, «Жидкий жемчуг» может применяться в технике точечной росписи, скрапбукинге, декорировании текстиля (в т.ч. одежды), украшений и других изделий из полимерной глины, способен прекрасно дополнить декор в технике декупажа. Может использоваться также и в качестве полупрозрачной краски. Аккуратно выдавливать гель прямо из тубы — до получения жемчужины желаемого размера. Можно использовать для украшения любых чистых сухих поверхностей: текстиля, замши, бумаги, дерева, кожи, картона, глины, пластика. Время высыхания: 2-24 часа. После высыхания контурная краска устойчива к сухой чистке и стирке. Стирать декорированную ткань, вывернув ее на изнанку, следует при температуре 40 °C без использования кондиционеров. Объем 25 мл.#Корень|Главная|Товары для творчества|Декупаж|Контуры#kontur_zhidkiy_zhemchug_serebryanyi.jpeg#1 шт#10#260.00
003467##Контур Жидкий жемчуг красный#Контур Жидкий жемчуг красный#Универсальная краска-гель на водной основе для любых поверхностей, без запаха. Благодаря своей особой вязкости, краска «Жидкий жемчуг» не растекается по поверхности, а формирует круглые «капельки».   ПРИМЕНЕНИЕ: Контур предназначен для работы на любой плотной поверхности. В частности, «Жидкий жемчуг» может применяться в технике точечной росписи, скрапбукинге, декорировании текстиля (в т.ч. одежды), украшений и других изделий из полимерной глины, способен прекрасно дополнить декор в технике декупажа. Может использоваться также и в качестве полупрозрачной краски. Аккуратно выдавливать гель прямо из тубы — до получения жемчужины желаемого размера. Можно использовать для украшения любых чистых сухих поверхностей: текстиля, замши, бумаги, дерева, кожи, картона, глины, пластика. Время высыхания: 2-24 часа. После высыхания контурная краска устойчива к сухой чистке и стирке. Стирать декорированную ткань, вывернув ее на изнанку, следует при температуре 40 °C без использования кондиционеров. Объем 25 мл.#Корень|Главная|Товары для творчества|Декупаж|Контуры#kontur_zhidkiy_zhemchug_serebryanyi.jpeg#1 шт#10#260.00
003468##Контур Жидкий жемчуг чёрный#Контур Жидкий жемчуг чёрный#Универсальная краска-гель на водной основе для любых поверхностей, без запаха. Благодаря своей особой вязкости, краска «Жидкий жемчуг» не растекается по поверхности, а формирует круглые «капельки».   ПРИМЕНЕНИЕ: Контур предназначен для работы на любой плотной поверхности. В частности, «Жидкий жемчуг» может применяться в технике точечной росписи, скрапбукинге, декорировании текстиля (в т.ч. одежды), украшений и других изделий из полимерной глины, способен прекрасно дополнить декор в технике декупажа. Может использоваться также и в качестве полупрозрачной краски. Аккуратно выдавливать гель прямо из тубы — до получения жемчужины желаемого размера. Можно использовать для украшения любых чистых сухих поверхностей: текстиля, замши, бумаги, дерева, кожи, картона, глины, пластика. Время высыхания: 2-24 часа. После высыхания контурная краска устойчива к сухой чистке и стирке. Стирать декорированную ткань, вывернув ее на изнанку, следует при температуре 40 °C без использования кондиционеров. Объем 25 мл.#Корень|Главная|Товары для творчества|Декупаж|Контуры#kontur_zhidkiy_zhemchug_serebryanyi.jpeg#1 шт#10#260.00
003469##Контур Жидкий жемчуг фиолетовый#Контур Жидкий жемчуг фиолетовый#Универсальная краска-гель на водной основе для любых поверхностей, без запаха. Благодаря своей особой вязкости, краска «Жидкий жемчуг» не растекается по поверхности, а формирует круглые «капельки».   ПРИМЕНЕНИЕ: Контур предназначен для работы на любой плотной поверхности. В частности, «Жидкий жемчуг» может применяться в технике точечной росписи, скрапбукинге, декорировании текстиля (в т.ч. одежды), украшений и других изделий из полимерной глины, способен прекрасно дополнить декор в технике декупажа. Может использоваться также и в качестве полупрозрачной краски. Аккуратно выдавливать гель прямо из тубы — до получения жемчужины желаемого размера. Можно использовать для украшения любых чистых сухих поверхностей: текстиля, замши, бумаги, дерева, кожи, картона, глины, пластика. Время высыхания: 2-24 часа. После высыхания контурная краска устойчива к сухой чистке и стирке. Стирать декорированную ткань, вывернув ее на изнанку, следует при температуре 40 °C без использования кондиционеров. Объем 25 мл.#Корень|Главная|Товары для творчества|Декупаж|Контуры#kontur_zhidkiy_zhemchug_serebryanyi.jpeg#1 шт#10#260.00
003470##Контур Жидкий жемчуг перламутровый розовый#Контур Жидкий жемчуг перламутровый розовый#Универсальная краска-гель на водной основе для любых поверхностей, без запаха. Благодаря своей особой вязкости, краска «Жидкий жемчуг» не растекается по поверхности, а формирует круглые «капельки».   ПРИМЕНЕНИЕ: Контур предназначен для работы на любой плотной поверхности. В частности, «Жидкий жемчуг» может применяться в технике точечной росписи, скрапбукинге, декорировании текстиля (в т.ч. одежды), украшений и других изделий из полимерной глины, способен прекрасно дополнить декор в технике декупажа. Может использоваться также и в качестве полупрозрачной краски. Аккуратно выдавливать гель прямо из тубы — до получения жемчужины желаемого размера. Можно использовать для украшения любых чистых сухих поверхностей: текстиля, замши, бумаги, дерева, кожи, картона, глины, пластика. Время высыхания: 2-24 часа. После высыхания контурная краска устойчива к сухой чистке и стирке. Стирать декорированную ткань, вывернув ее на изнанку, следует при температуре 40 °C без использования кондиционеров. Объем 25 мл.#Корень|Главная|Товары для творчества|Декупаж|Контуры#kontur_zhidkiy_zhemchug_serebryanyi.jpeg#1 шт#10#260.00
003471##Контур Жидкий жемчуг перламутровый голубой#Контур Жидкий жемчуг перламутровый голубой#Универсальная краска-гель на водной основе для любых поверхностей, без запаха. Благодаря своей особой вязкости, краска «Жидкий жемчуг» не растекается по поверхности, а формирует круглые «капельки».   ПРИМЕНЕНИЕ: Контур предназначен для работы на любой плотной поверхности. В частности, «Жидкий жемчуг» может применяться в технике точечной росписи, скрапбукинге, декорировании текстиля (в т.ч. одежды), украшений и других изделий из полимерной глины, способен прекрасно дополнить декор в технике декупажа. Может использоваться также и в качестве полупрозрачной краски. Аккуратно выдавливать гель прямо из тубы — до получения жемчужины желаемого размера. Можно использовать для украшения любых чистых сухих поверхностей: текстиля, замши, бумаги, дерева, кожи, картона, глины, пластика. Время высыхания: 2-24 часа. После высыхания контурная краска устойчива к сухой чистке и стирке. Стирать декорированную ткань, вывернув ее на изнанку, следует при температуре 40 °C без использования кондиционеров. Объем 25 мл.#Корень|Главная|Товары для творчества|Декупаж|Контуры#kontur_zhidkiy_zhemchug_serebryanyi.jpeg#1 шт#10#260.00
003472##Контур Жидкий жемчуг перламутровый салатовый#Контур Жидкий жемчуг перламутровый салатовый#Универсальная краска-гель на водной основе для любых поверхностей, без запаха. Благодаря своей особой вязкости, краска «Жидкий жемчуг» не растекается по поверхности, а формирует круглые «капельки».   ПРИМЕНЕНИЕ: Контур предназначен для работы на любой плотной поверхности. В частности, «Жидкий жемчуг» может применяться в технике точечной росписи, скрапбукинге, декорировании текстиля (в т.ч. одежды), украшений и других изделий из полимерной глины, способен прекрасно дополнить декор в технике декупажа. Может использоваться также и в качестве полупрозрачной краски. Аккуратно выдавливать гель прямо из тубы — до получения жемчужины желаемого размера. Можно использовать для украшения любых чистых сухих поверхностей: текстиля, замши, бумаги, дерева, кожи, картона, глины, пластика. Время высыхания: 2-24 часа. После высыхания контурная краска устойчива к сухой чистке и стирке. Стирать декорированную ткань, вывернув ее на изнанку, следует при температуре 40 °C без использования кондиционеров. Объем 25 мл.#Корень|Главная|Товары для творчества|Декупаж|Контуры#kontur_zhidkiy_zhemchug_serebryanyi.jpeg#1 шт#10#260.00
003473##Контур Жидкий жемчуг перламутровый кремовый#Контур Жидкий жемчуг перламутровый кремовый#Универсальная краска-гель на водной основе для любых поверхностей, без запаха. Благодаря своей особой вязкости, краска «Жидкий жемчуг» не растекается по поверхности, а формирует круглые «капельки».   ПРИМЕНЕНИЕ: Контур предназначен для работы на любой плотной поверхности. В частности, «Жидкий жемчуг» может применяться в технике точечной росписи, скрапбукинге, декорировании текстиля (в т.ч. одежды), украшений и других изделий из полимерной глины, способен прекрасно дополнить декор в технике декупажа. Может использоваться также и в качестве полупрозрачной краски. Аккуратно выдавливать гель прямо из тубы — до получения жемчужины желаемого размера. Можно использовать для украшения любых чистых сухих поверхностей: текстиля, замши, бумаги, дерева, кожи, картона, глины, пластика. Время высыхания: 2-24 часа. После высыхания контурная краска устойчива к сухой чистке и стирке. Стирать декорированную ткань, вывернув ее на изнанку, следует при температуре 40 °C без использования кондиционеров. Объем 25 мл.#Корень|Главная|Товары для творчества|Декупаж|Контуры#kontur_zhidkiy_zhemchug_serebryanyi.jpeg#1 шт#10#260.00
003474##Контур Жидкий жемчуг магента (пурпурный)#Контур Жидкий жемчуг магента (пурпурный)#Универсальная краска-гель на водной основе для любых поверхностей, без запаха. Благодаря своей особой вязкости, краска «Жидкий жемчуг» не растекается по поверхности, а формирует круглые «капельки».   ПРИМЕНЕНИЕ: Контур предназначен для работы на любой плотной поверхности. В частности, «Жидкий жемчуг» может применяться в технике точечной росписи, скрапбукинге, декорировании текстиля (в т.ч. одежды), украшений и других изделий из полимерной глины, способен прекрасно дополнить декор в технике декупажа. Может использоваться также и в качестве полупрозрачной краски. Аккуратно выдавливать гель прямо из тубы — до получения жемчужины желаемого размера. Можно использовать для украшения любых чистых сухих поверхностей: текстиля, замши, бумаги, дерева, кожи, картона, глины, пластика. Время высыхания: 2-24 часа. После высыхания контурная краска устойчива к сухой чистке и стирке. Стирать декорированную ткань, вывернув ее на изнанку, следует при температуре 40 °C без использования кондиционеров. Объем 25 мл.#Корень|Главная|Товары для творчества|Декупаж|Контуры#kontur_zhidkiy_zhemchug_serebryanyi.jpeg#1 шт#10#260.00
003248##Топпер Happy Birthday#Заготовка для декупажа Топпер Happy Birthday#Заготовка для декупажа Топпер Happy Birthday. Размеры 20х29 см. Фанера 4 мм#Корень|Главная|#topper_Happy_Birthday.jpeg#1 шт#10#150.00
002828##3D Сердце с эльфами#Форма 3D Сердце с эльфами#Силиконовая 3D форма. Вес мыла около 100 г. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Сердечки-любовь#1502202359.jpeg#1 шт#10#500.00
002835##3D Сердечко ажурное#Форма 3D Сердечко ажурное#Небольшая силиконовая 3D форма ручной работы. Вес мыла около 40 г. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Сердечки-любовь#1503152141.jpeg#1 шт#10#500.00
002845##3D Сердечко I love you#Форма 3D Сердечко I love you#Небольшая силиконовая 3D форма ручной работы. Вес мыла около 35г. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней. На фото работа Гульнары Зариповой.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Сердечки-любовь#1503152330.jpeg#1 шт#10#500.00
000589##3D Сердце в розах#Форма 3D Сердце в розах#Силиконовая 3D форма. Вес мыла около 100 г. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Сердечки-любовь#usa_heart_in_roses.jpeg#1 шт#10#600.00
000662##3D Сердечко I love u#Форма 3D Сердечко I love u#Силиконовая 3D форма ручной работы. Вес мыла около 60 г. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Сердечки-любовь#rent_i_love_u.png#1 шт#10#500.00
003478##Сердечко Love на квадрате#Сердечко Love на квадрате#Небольшая силиконовая форма ручной работы#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Сердечки-любовь#serdechko_Love_na_kvadrate.jpeg###
002807##3D Сердце с мадонной#Форма 3D Сердце с мадонной#Силиконовая 3D форма ручной работы. Вес мыла около 100 г. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Сердечки-любовь#1502151136.jpeg#1 шт#10#600.00
002814##3D Kiss#Форма 3D Kiss#Силиконовая 3D форма. Вес мыла около 60 г. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Сердечки-любовь#1502202208.jpeg#1 шт#10#500.00
002824##3D Подушка в розочках#Форма 3D Подушка в розочках#Силиконовая 3D форма. Вес мыла около 80 г. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#1502202350.jpeg#1 шт#10#600.00
002833##3D Роза с бабочкой#Форма 3D Роза с бабочкой#Силиконовая 3D форма. Вес мыла около 100 г. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#1305152136.jpeg#1 шт#10#600.00
003093##3D Капля с лотосом#Форма 3D Капля с лотосом#Силиконовая 3D форма ручной работы. Вес мыла около 50 г. Диаметр мыла 6 см, высота 2 см. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#1505111635.jpeg#1 шт#10#500.00
002846##3D Розы в овале#Форма 3D Розы в овале#Силиконовая 3D форма. Вес мыла около 90 г. Размер 8,5 * 6 см. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней. На фото работа Гульнары Зариповой.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#1305152332.jpeg#1 шт#10#600.00
002848##3D Букет Розы и мускари#Форма 3D Букет Розы и мускари#Специальная силиконовая форма ручной работы для заливки мыла, парафина и т.п. Форма большая, вес готового мыла около 220 г. Форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 рублей в сутки. Изготовление формы под заказ в течение трех-четырех дней. На фото работа Гульнары Зариповой.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#1503152347.jpeg#1 шт#10#800.00
002852##3D Розы#Форма 3D Розы#Силиконовая 3D форма ручной работы. Вес мыла около 100 г. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней. На фото работа Гульнары Зариповой.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#1305170837.jpeg#1 шт#10#600.00
002879##3D Тюльпан одиночный#Форма 3D Тюльпан одиночный#Силиконовая 3D форма. Вес мыла около 80г. Высота - 12 см. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#1503211510.jpeg#1 шт#10#600.00
002880##3D Тюльпаны букет#Форма 3D Тюльпаны букет#Силиконовая 3D форма. Вес мыла около 160г. Высота - 12 см. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#1503211511.jpeg#1 шт#10#1000.00
002884##3D Роза бокаловидная#Форма 3D Роза бокаловидная#Небольшая силиконовая 3D форма ручной работы. Вес мыла около 40 г. Высота мыла - 5 см. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней. На фото мыло работы Гульнары Зариповой.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#3d_roza_bokalovidnaya.jpeg#1 гр#10#500.00
000586##3D Фиалки#Форма 3D Фиалки#Силиконовая 3D форма. Вес мыла около 100 г. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#usa_violet.png#1 шт#10#600.00
000588##3D Роза#Форма 3D Роза#Силиконовая 3D форма. Вес мыла около 120 г. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#usa_rose.png#1 шт#10#600.00
000590##3D Нарциссы#Форма 3D Нарциссы#Силиконовая 3D форма. Вес мыла около 100 г. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#usa_narcissus.png#1 шт#10#600.00
000592##3D Сирень#Форма 3D Сирень#Силиконовая 3D форма. Вес мыла около 80 г. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#usa_lilac.png#1 шт#10#600.00
071080##3D Розы в овале 2#Форма 3D Розы в овале 2#Силиконовая 3D форма. Вес мыла около 80 г. Размер 8,5 * 6 см. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#3d_rozy_v_ovale_2.jpeg#1 шт#10#600.00
071081##3D Ландыш#Форма 3D Ландыш#Силиконовая 3D форма ручной работы. Вес мыла около 80 г. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней. #Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#3d_landysh.jpeg#1 шт#10#600.00
071082##3D Гибискус#Форма 3D Гибискус#Силиконовая 3D форма ручной работы. Вес мыла около 80 г. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней. #Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#3d_gibiskus.jpeg#1 шт#10#600.00
072110##3D Плюмерия#Форма 3D Плюмерия#Силиконовая 3D форма ручной работы. Вес мыла около 120 г. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней. #Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#3d_plyumeriya.jpeg#1 шт#10#600.00
072133##3D Хризантема#Форма 3D Хризантема#Небольшая силиконовая 3D форма ручной работы Хризантема. Вес мыла около 50 г. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#3d_khrizantema.jpeg#1 шт#10#450.00
000657##3D Тюльпан#Форма 3D Тюльпан#Силиконовая 3D форма. Вес мыла около 80г. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#rent_tulip.png#1 шт#10#600.00
000661##3D Розовая клумба#Форма 3D Розовая клумба#Силиконовая 3D форма. Вес мыла около 80 г. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#rent_roses.png#1 шт#10#600.00
003481##3D Космея#Форма 3D Космея#Небольшая силиконовая форма ручной работы для заливки мыла, парафина и т.п. Вес готового мыла около 20 г. Форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 рублей в сутки. Изготовление формы под заказ в течение трех-четырех дней. #Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#3D_kosmeya.jpeg#1 шт#10#500.00
003482##3D Розочки#Форма 3D 3D Розочки#Специальная силиконовая форма ручной работы для заливки мыла, парафина и т.п. Вес готового мыла около 60 г. Форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 рублей в сутки. Изготовление формы под заказ в течение трех-четырех дней. На фото мыло работы Гульнары Зариповой.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#3d_rozochki.jpeg#1 шт#10#600.00
003483##3D Гжель на овале#Форма 3D Гжель на овале#Специальная силиконовая форма ручной работы для заливки мыла, парафина и т.п. Вес готового мыла около 80 г. Форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 рублей в сутки. Изготовление формы под заказ в течение трех-четырех дней.  На фото работа Гульнары Зариповой.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#3d_gzhel_na_ovale.jpeg#1 шт#10#600.00
001225##3D Георгин#Форма 3D Георгин#Силиконовая 3D форма ручной работы. Вес мыла около 90 г. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#rent_george.png#1 шт#10#600.00
001226##3D Гербера#Форма 3F Гербера#Силиконовая 3D форма ручной работы. Вес мыла около 60 г. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#rent_gerbera.png#1 шт#10#500.00
073220##3D Розы в сердце#Форма 3D Розы в сердце#Силиконовая 3D форма ручной работы 3D Розы в сердце (три розы на стеблях образующие сердце). Вес мыла около 150 г. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней. На фото работа Гульнары Зариповой.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#3d_rozy_v_serdtse.jpeg#1 шт#10#600.00
073221##3D Лаванда#Форма 3D Лаванда#Силиконовая 3D форма ручной работы 3D Лаванда (букет лаванды). Вес мыла около 100 г. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней. На фото работа Гульнары Зариповой.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#3d_lavanda.jpeg#1 шт#10#600.00
001234##3D Нарцисс#Форма 3D Нарцисс#Силиконовая 3D форма ручной работы. Вес мыла около 100 г. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#rent_narcissus.png#1 шт#10#600.00
001235##3D Пион#Форма 3D Пион#Силиконовая 3D форма ручной работы. Вес мыла около 100 г. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#rent_peony.png#1 шт#10#600.00
001236##3D Роза Дрим#Форма 3D Роза Дрим#Специальная силиконовая 3D форма ручной работы для заливки мыла. Вес готового мыла около 55 г, высота 3 см, диаметр 9 см. Форму можно взять в прокат в магазине Мыльная опера (Володарского, 52а). Стоимость проката 30 руб./сутки. Изготовление формы под заказ за три-четыре дня.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#rent_rose.jpeg#1 шт#10#500.00
001237##3D Роза на листьях#Форма 3D Роза на листьях#Специальная силиконовая 3D форма ручной работы для заливки мыла. Вес готового мыла около 100 г. Форму можно взять в прокат в магазине Мыльная опера (Володарского, 52а). Стоимость проката 30 руб./сутки. Изготовление формы под заказ за три-четыре дня. На фото работа Гульнары Зариповой.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#rent_rose_on_leaves.jpeg#1 шт#10#800.00
001238##3D Букет Три тюльпана#Форма 3D Букет Три тюльпана#Специальная силиконовая форма ручной работы для заливки мыла, парафина и т.п. Вес готового мыла около 150 г. Форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 рублей в сутки. Изготовление формы под заказ в течение трех-четырех дней.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D Цветы#rent_three_tulip.png#1 шт#10#800.00
