Артикул#Цена#Название продукта#Краткое описание#Описание#Категория#Изображения товара#Attribute Group: count#Количество комбинаций#Цена Комбинации
000001#30.00#Диоксид титана#Диоксид титана#При внесении диокида титана в прозрачную основу, она становится белой матовой. Диокид титана смешать с водой, 10 г на 250 мл, и хранить в смешаном виде в закрытой посуде. Перед внесением в мыльную основу смесь хорошо взболтать. #Корень|Главная|Мыловарение|Красители для мыла#1.png#10 гр#10#0
077130#100.00#Фотолюминисцентный пигмент#Фотолюминисцентный пигмент#Фотолюминисцентный пигмент позволяет сделать мыло, светящееся в темноте. Пигмент необходимо добавить в расплавленную мыльную основу. Пигмент оседает на дно формы. В прозрачном и белом мыле придает поверхности мыла слабый зеленый цвет. Застывшее мыло "зарядить" на свету, после чего оно будет светиться в темноте зеленым светом. #Корень|Главная|Мыловарение|Красители для мыла#fotolyuministsentnyi_pigment.jpeg#5 гр#10#0
#######600 мм#10#100
#######300 мм#10#-400
003032#600.00#Заготовка для декупажа Метрика Маргарита с подвесками#Метрика Маргарита#Заготовка для декупажа Метрика Маргарита с 5 подвесками, на которых вырезаны дата, время рождения, вес, рост. Возможно создание любых надписей (имен, фамилий, дат) различными шрифтами. Длина 12-60 см, высота до 30 см. Многослойная фанера 3 мм для подвесок, 6 мм для основной надписи. #Корень|Главная|Лазерная резка|Индивидуальные макеты|Метрики#words_Margarita_birki.jpeg#500 мм#10#0
#######600 мм#10#100
#######300 мм#10#-400
003034#600.00#Заготовка для декупажа Метрика Максимочка с подвесками#Метрика Максимочка#Заготовка для декупажа Метрика Максимочка с 5 подвесками, на которых вырезаны дата, время рождения, вес, рост, и фоторамка. Возможно создание любых надписей (имен, фамилий, дат) различными шрифтами. Длина 12-60 см, высота до 30 см. Многослойная фанера 3 мм для подвесок, 6 мм для основной надписи. #Корень|Главная|Лазерная резка|Индивидуальные макеты|Метрики#words_Maksimochka_birki.jpeg#500 мм#10#0
#######600 мм#10#100
#######300 мм#10#-400
003035#600.00#Заготовка для декупажа Метрика Савелий с подвесками#Метрика Савелий#Заготовка для декупажа Метрика Савелий с 4 подвесками, на которых вырезаны дата, время рождения, вес, рост, и круглая фоторамка. Возможно создание любых надписей (имен, фамилий, дат) различными шрифтами. Длина 12-60 см, высота до 30 см. Многослойная фанера 3 мм для подвесок и подрамника, 6 мм для основной надписи. #Корень|Главная|Лазерная резка|Индивидуальные макеты|Метрики#words_Savelii_birki.jpeg#500 мм#10#0
#######600 мм#10#100
#######300 мм#10#-400
003037#600.00#Заготовка для декупажа Метрика Артюша с подвесками#Метрика Артюша#Заготовка для декупажа Метрика Артюша с 5 подвесками, на которых вырезаны дата, время рождения, вес, рост. Возможно создание любых надписей (имен, фамилий, дат) различными шрифтами. Длина 12-60 см, высота до 30 см. Многослойная фанера 3 мм для подвесок, 6 мм для основной надписи. #Корень|Главная|Лазерная резка|Индивидуальные макеты|Метрики#words_Artusha_birki.jpeg#500 мм#10#0
#######600 мм#10#100
#######300 мм#10#-400
003038#600.00#Заготовка для декупажа Метрика Екатерина 2 с подвесками#Метрика Екатерина 2#Заготовка для декупажа Метрика Екатерина 2 с 5 подвесками, на которых вырезаны дата, время рождения, вес, рост. Возможно создание любых надписей (имен, фамилий, дат) различными шрифтами. Длина 12-60 см, высота до 30 см. Многослойная фанера 3 мм для подвесок, 6 мм для основной надписи. #Корень|Главная|Лазерная резка|Индивидуальные макеты|Метрики#words_Ekaterina_birki.jpeg#500 мм#10#0
#######600 мм#10#100
#######300 мм#10#-400
003039#600.00#Заготовка для декупажа Метрика Андрюша с подвесками#Метрика Андрюша#Заготовка для декупажа Метрика Андрюша с 5 подвесками, на которых вырезаны дата, время рождения, вес, рост. Возможно создание любых надписей (имен, фамилий, дат) различными шрифтами. Длина 12-60 см, высота до 30 см. Многослойная фанера 3 мм для подвесок, 6 мм для основной надписи. #Корень|Главная|Лазерная резка|Индивидуальные макеты|Метрики#words_Andrusha_birki.jpeg#500 мм#10#0
#######600 мм#10#100
#######300 мм#10#-400
003040#600.00#Заготовка для декупажа Метрика Максимочка с подвесками#Метрика Максимка#Заготовка для декупажа Метрика Максимка с 5 подвесками, на которых вырезаны дата, время рождения, вес, рост, и фоторамка. Возможно создание любых надписей (имен, фамилий, дат) различными шрифтами. Длина 12-60 см, высота до 30 см. Многослойная фанера 3 мм для подвесок, 6 мм для основной надписи. #Корень|Главная|Лазерная резка|Индивидуальные макеты|Метрики#words_Maksimka_birki.jpeg#500 мм#10#0
#######600 мм#10#100
#######300 мм#10#-400
003041#600.00#Заготовка для декупажа Метрика Мишутка с подвесками#Метрика Мишутка#Заготовка для декупажа Метрика Мишутка с 5 подвесками, на которых вырезаны дата, время рождения, вес, рост, и фоторамка. Возможно создание любых надписей (имен, фамилий, дат) различными шрифтами. Длина 12-60 см, высота до 30 см. Многослойная фанера 3 мм для подвесок, 6 мм для основной надписи. #Корень|Главная|Лазерная резка|Индивидуальные макеты|Метрики#words_Mishutka_birki.jpeg#500 мм#10#0
#######600 мм#10#100
#######300 мм#10#-400
003042#600.00#Заготовка для декупажа Метрика Вероника с фоторамкой и подвесками#Метрика Вероника#Заготовка для декупажа Метрика Вероника с фоторамкой и 4 подвесками, на которых вырезаны дата, время рождения, вес, рост. Возможно создание любых надписей (имен, фамилий, дат) различными шрифтами. Длина 12-60 см, высота до 30 см. Многослойная фанера 3 мм для подвесок, 6 мм для основной надписи. #Корень|Главная|Лазерная резка|Индивидуальные макеты|Метрики#words_Veronika_birki.jpeg#500 мм#10#0
#######600 мм#10#100
#######300 мм#10#-400
003043#600.00#Заготовка для декупажа Метрика Варвара с подвесками#Метрика Варвара#Заготовка для декупажа Метрика Варвара с 4 подвесками, на которых вырезаны дата, время рождения, вес, рост. Возможно создание любых надписей (имен, фамилий, дат) различными шрифтами. Длина 12-60 см, высота до 30 см. Многослойная фанера 3 мм для подвесок, 6 мм для основной надписи. #Корень|Главная|Лазерная резка|Индивидуальные макеты|Метрики#words_Varvara_birki.jpeg#500 мм#10#0
#######600 мм#10#100
#######300 мм#10#-400
003142#188.00#Полимерная глина Fimo soft телесный#Fimo soft телесный#Полимерная глина Fimo soft телесный 57 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo soft#fimo_soft_telesnyi.jpeg#1 шт#10#0
007145#188.00#Полимерная глина Fimo soft зелёный лимон#Fimo soft зелёный лимон#Полимерная глина Fimo soft зелёный лимон 57 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo soft#fimo_soft_zelenyi_limon.jpeg#1 шт#10#0
007146#188.00#Полимерная глина Fimo soft мерло#Fimo soft мерло#Полимерная глина Fimo soft мерло 57 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo soft#fimo_soft_merlo.jpeg#1 шт#10#0
003126#188.00#Полимерная глина Fimo soft красная#Fimo soft красная#Полимерная глина Fimo soft красная 57 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo soft#1506041549.jpeg#1 шт#10#0
003127#188.00#Полимерная глина Fimo soft белая#Fimo soft белая#Полимерная глина Fimo soft белая 57 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo soft#15061041549.jpeg#1 шт#10#0
003128#188.00#Полимерная глина Fimo блестящая синяя#Fimo soft блестящая синяя#Полимерная глина Fimo soft блестящая синяя 57 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo soft#15060141549.jpeg#1 шт#10#0
003129#188.00#Полимерная глина Fimo soft вишнёвая#Fimo soft вишнёвая#Полимерная глина Fimo soft вишнёвая 57 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo soft#150604115491.jpeg#1 шт#10#0
003130#188.00#Полимерная глина Fimo soft жёлтая#Fimo soft жёлтая#Полимерная глина Fimo soft жёлтая 57 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo soft#15060341549.jpeg#1 шт#10#0
003131#188.00#Полимерная глина Fimo soft зелёное яблоко#Fimo soft зелёное яблоко#Полимерная глина Fimo soft зелёное яблоко 57 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo soft#15060421549.jpeg#1 шт#10#0
003132#195.00#Полимерная глина Fimo soft изумруд#Fimo soft изумруд#Полимерная глина Fimo soft изумруд 57 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo soft#15060415249.jpeg#1 шт#10#0
003133#188.00#Полимерная глина Fimo soft рождественский красный#Fimo soft рождественский красный#Полимерная глина Fimo soft рождественский красный 57 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo soft#15060415459.jpeg#1 шт#10#0
003134#188.00#Полимерная глина Fimo soft карамель#Fimo soft карамель#Полимерная глина Fimo soft карамель 57 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo soft#15060541549.jpeg#1 шт#10#0
003135#188.00#Полимерная глина Fimo soft коньяк#Fimo soft коньяк#Полимерная глина Fimo soft коньяк 57 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo soft#150604134549.jpeg#1 шт#10#0
003136#188.00#Полимерная глина Fimo soft королевский синий#Fimo soft королевский синий#Полимерная глина Fimo soft королевский синий 57 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo soft#150604152149.jpeg#1 шт#10#0
003137#188.00#Полимерная глина Fimo soft лаванда#Fimo soft лаванда#Полимерная глина Fimo soft лаванда 57 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo soft#150605441549.jpeg#1 шт#10#0
003138#188.00#Полимерная глина Fimo soft лимонная#Fimo soft лимонная#Полимерная глина Fimo soft лимонная 57 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo soft#1506041549111.jpeg#1 шт#10#0
003139#188.00#Полимерная глина Fimo soft малиновая#Fimo soft малиновая#Полимерная глина Fimo soft малиновая 57 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo soft#150604143549.jpeg#1 шт#10#0
003140#188.00#Полимерная глина Fimo soft мандарин#Fimo soft мандарин#Полимерная глина Fimo soft мандарин 57 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo soft#150604154779.jpeg#1 шт#10#0
003141#188.00#Полимерная глина Fimo soft перечная мята#Fimo soft перечная мята#Полимерная глина Fimo soft перечная мята 57 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo soft#150604154099.jpeg#1 шт#10#0
003142#188.00#Полимерная глина Fimo soft сахара#Fimo soft сахара#Полимерная глина Fimo soft сахара 57 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo soft#150604154988.jpeg#1 шт#10#0
003143#188.00#Полимерная глина Fimo soft серый дельфин#Fimo soft серый дельфин#Полимерная глина Fimo soft серый дельфин 57 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo soft#150608041549.jpeg#1 шт#10#0
003144#188.00#Полимерная глина Fimo soft синий#Fimo soft синий#Полимерная глина Fimo soft синий 57 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo soft#150604154879.jpeg#1 шт#10#0
003145#188.00#Полимерная глина Fimo soft сливовый#Fimo soft сливовый#Полимерная глина Fimo soft сливовый 57 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo soft#150604154954.jpeg#1 шт#10#0
003146#188.00#Полимерная глина Fimo soft тропическая зелёная#Fimo soft тропическая зелёная#Полимерная глина Fimo soft тропическая зелёная 57 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo soft#150609441549.jpeg#1 шт#10#0
003147#188.00#Полимерная глина Fimo soft фиолетовая#Fimo soft фиолетовая#Полимерная глина Fimo soft фиолетовая 57 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo soft#1506041584849.jpeg#1 шт#10#0
003148#188.00#Полимерная глина Fimo soft чёрная#Fimo soft чёрная#Полимерная глина Fimo soft чёрная 57 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo soft#15060415496365.jpeg#1 шт#10#0
003149#188.00#Полимерная глина Fimo soft шоколад#Fimo soft шоколад#Полимерная глина Fimo soft шоколад 57 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo soft#1506063441549.jpeg#1 шт#10#0
003343#264.00#Полимерная глина Fimo professional бирюзовая#Fimo professional бирюзовая#Полимерная глина Fimo professional бирюзовая, упаковка 85 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo professional#Fimo_professional_biryuzovaya.jpeg#85 гр#10#0
003344#264.00#Полимерная глина Fimo professional бордо#Fimo professional бордо#Полимерная глина Fimo professional бордо, упаковка 85 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo professional#Fimo_professional_bordo.jpeg#85 гр#10#0
003345#264.00#Полимерная глина Fimo professional зелёный лист#Fimo professional зелёный лист#Полимерная глина Fimo professional зелёный лист, упаковка 85 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo professional#Fimo_professional_zelenyi_list.jpeg#85 гр#10#0
003346#264.00#Полимерная глина Fimo professional кармин#Fimo professional кармин#Полимерная глина Fimo professional кармин, упаковка 85 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo professional#Fimo_professional_karmin.jpeg#85 гр#10#0
003347#264.00#Полимерная глина Fimo professional лаванда#Fimo professional лаванда#Полимерная глина Fimo professional лаванда, упаковка 85 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo professional#Fimo_professional_lavanda.jpeg#85 гр#10#0
003348#264.00#Полимерная глина Fimo professional лиловая#Fimo professional лиловая#Полимерная глина Fimo professional лиловая, упаковка 85 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo professional#Fimo_professional_lilovaya.jpeg#85 гр#10#0
003349#264.00#Полимерная глина Fimo professional лимон#Fimo professional лимон#Полимерная глина Fimo professional лимон, упаковка 85 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo professional#Fimo_professional_limon.jpeg#85 гр#10#0
003350#264.00#Полимерная глина Fimo professional морская волна#Fimo professional морская волна#Полимерная глина Fimo professional морская волна, упаковка 85 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo professional#Fimo_professional_morskaya_volna.jpeg#85 гр#10#0
003351#264.00#Полимерная глина Fimo professional оранжевая#Fimo professional оранжевая#Полимерная глина Fimo professional оранжевая, упаковка 85 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo professional#Fimo_professional_oranzhevaya.jpeg#85 гр#10#0
003352#264.00#Полимерная глина Fimo professional охра#Fimo professional охра#Полимерная глина Fimo professional охра, упаковка 85 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo professional#Fimo_professional_okhra.jpeg#85 гр#10#0
003353#264.00#Полимерная глина Fimo professional серый дельфин#Fimo professional серый дельфин#Полимерная глина Fimo professional серый дельфин, упаковка 85 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo professional#Fimo_professional_seryi_delfin.jpeg#85 гр#10#0
003354#264.00#Полимерная глина Fimo professional терракота#Fimo professional терракота#Полимерная глина Fimo professional терракота, упаковка 85 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo professional#Fimo_professional_terrakota.jpeg#85 гр#10#0
003355#264.00#Полимерная глина Fimo professional ультрамарин#Fimo professional ультрамарин#Полимерная глина Fimo professional ультрамарин, упаковка 85 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo professional#Fimo_professional_ultramarin.jpeg#85 гр#10#0
003356#264.00#Полимерная глина Fimo professional фиолетовый#Fimo professional фиолетовый#Полимерная глина Fimo professional фиолетовый, упаковка 85 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo professional#Fimo_professional_fioletovyi.jpeg#85 гр#10#0
003357#264.00#Полимерная глина Fimo professional чисто-пурпурный#Fimo professional чисто-пурпурный#Полимерная глина Fimo professional чисто-пурпурный, упаковка 85 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo professional#Fimo_professional_chisto-purpurnyi.jpeg#85 гр#10#0
003358#264.00#Полимерная глина Fimo professional шампань#Fimo professional шампань#Полимерная глина Fimo professional шампань, упаковка 85 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo professional#Fimo_professional_shampan.jpeg#85 гр#10#0
003359#264.00#Полимерная глина Fimo professional шоколад#Fimo professional шоколад#Полимерная глина Fimo professional шоколад, упаковка 85 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo professional#Fimo_professional_shokolad.jpeg#85 гр#10#0
003360#264.00#Полимерная глина Fimo professional ярко-зелёный#Fimo professional ярко-зелёный#Полимерная глина Fimo professional ярко-зелёный, упаковка 85 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo professional#Fimo_professional_yarko-zelenyi.jpeg#85 гр#10#0
003181#264.00#Полимерная глина Fimo professional желтая#Fimo professional желтая#Полимерная глина Fimo professional желтая, упаковка 85 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo professional#1507031837.jpeg#85 гр#10#0
003290#264.00#Полимерная глина Fimo professional белая#Fimo professional белая#Полимерная глина Fimo professional, упаковка 85 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo professional#15008101012.jpeg#85 гр#10#0
003291#264.00#Полимерная глина Fimo professional зеленая#Fimo professional зеленая#Полимерная глина Fimo professional, упаковка 85 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo professional#15008101016.jpeg#85 гр#10#0
003292#264.00#Полимерная глина Fimo professional синяя#Fimo professional синяя#Полимерная глина Fimo professional, упаковка 85 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo professional#15008101015.jpeg#85 гр#10#0
003293#264.00#Полимерная глина Fimo professional красная#Fimo professional красная#Полимерная глина Fimo professional, упаковка 85 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo professional#15008101017.jpeg#85 гр#10#0
003294#264.00#Полимерная глина Fimo professional черная#Fimo professional черная#Полимерная глина Fimo professional, упаковка 85 г.#Корень|Главная|Товары для творчества|Полимерная глина|Fimo professional#15008101018.jpeg#85 гр#10#0
002088#420.00#Заготовка для декупажа Надпись Варюша#Надпись Варюша#Заготовка для декупажа Надпись Варюша. Возможно создание любых надписей (имен, фамилий, дат) различными шрифтами. Стоимость создания макета по одной надписи 200 руб. Длина 12-60 см, высота до 30 см. Многослойная фанера 3, 6, 9 мм, пластик, пеноплекс толщиной до 30 мм. #Корень|Главная|Лазерная резка|Индивидуальные макеты|Имена, фамилии, даты#varusha.jpeg#500 мм#10#0
#######600 мм#10#60
#######300 мм#10#-80
002897#420.00#Заготовка для декупажа Надпись Марианна#Надпись Марианна#Заготовка для декупажа Надпись Марианна. Возможно создание любых надписей (имен, фамилий, дат) различными шрифтами. Стоимость создания макета по одной надписи 200 руб. Длина 12-60 см, высота до 30 см. Многослойная фанера 3, 6, 9 мм, пластик, пеноплекс толщиной до 30 мм. #Корень|Главная|Лазерная резка|Индивидуальные макеты|Имена, фамилии, даты#marianna.jpeg#500 мм#10#0
#######600 мм#10#60
#######300 мм#10#-80
n64117#420.00#Надпись Гордюша#Надпись Гордюша#<p>Заготовка для декупажа Надпись Гордюша. </p> <p>Вы можете заказать свою надпись таким шрифтом. При оформлении заказ укажите слово, которое нужно сделать, а также номер шрифта. Шрифты можно посмотреть <a href="http://mylnaya-opera.ru/shrifty_dlya_oformleniya_nadpisey" target="_blank">здесь</a>. </p> В образцах указана стоимость готовой работы, включая разработку индивидуального макета. Надпись может быть покрашена. Покраска заказывается отдельно и согласовывается с продавцом в магазине. #Корень|Главная|Лазерная резка|Индивидуальные макеты|Имена, фамилии, даты#imya_gordyusha.jpeg#500 мм#10#0
#######600 мм#10#60
#######300 шт#10#-80
n64118#420.00#Надпись Ванюша#Надпись Ванюша#<p>Заготовка для декупажа Надпись Ванюша. </p> <p>Вы можете заказать свою надпись таким шрифтом. При оформлении заказ укажите слово, которое нужно сделать, а также номер шрифта. Шрифты можно посмотреть <a href="http://mylnaya-opera.ru/shrifty_dlya_oformleniya_nadpisey" target="_blank">здесь</a>. </p> В образцах указана стоимость готовой работы, включая разработку индивидуального макета. Надпись может быть покрашена. Покраска заказывается отдельно и согласовывается с продавцом в магазине. #Корень|Главная|Лазерная резка|Индивидуальные макеты|Имена, фамилии, даты#imya_vanyusha.jpeg#500 мм#10#0
#######600 мм#10#60
#######300 мм#10#-80
#######500 мм#10#0
#######600 мм#10#60
#######300 мм#10#-80
n64119#420.00#Надпись Никита#Надпись Никита#<p>Заготовка для декупажа Надпись Никита. </p> <p>Вы можете заказать свою надпись таким шрифтом. При оформлении заказ укажите слово, которое нужно сделать, а также номер шрифта. Шрифты можно посмотреть <a href="http://mylnaya-opera.ru/shrifty_dlya_oformleniya_nadpisey" target="_blank">здесь</a>. </p> В образцах указана стоимость готовой работы, включая разработку индивидуального макета. Надпись может быть покрашена. Покраска заказывается отдельно и согласовывается с продавцом в магазине. #Корень|Главная|Лазерная резка|Индивидуальные макеты|Имена, фамилии, даты#imya_nikita.jpeg#500 мм#10#0
#######600 мм#10#60
#######300 мм#10#-80
003160#420.00#Заготовка для декупажа Надпись Ксения#Надпись Ксения#Заготовка для декупажа Надпись Ксения. Возможно создание любых надписей (имен, фамилий, дат) различными шрифтами. Стоимость создания макета по одной надписи 200 руб. Длина 12-60 см, высота до 30 см. Многослойная фанера 3, 6, 9 мм, пластик, пеноплекс толщиной до 30 мм. #Корень|Главная|Лазерная резка|Индивидуальные макеты|Имена, фамилии, даты#name_Ksenia.jpeg#500 мм#10#0
#######600 мм#10#60
#######300 мм#10#-80
n64101#420.00#Заготовка для декупажа Надпись Семён#Надпись Семён#Заготовка для декупажа Надпись Семён. Возможно создание любых надписей (имен, фамилий, дат) различными шрифтами. Стоимость создания макета по одной надписи 200 руб. Длина 12-60 см, высота до 30 см. Многослойная фанера 3, 6, 9 мм, пластик, пеноплекс толщиной до 30 мм.#Корень|Главная|Лазерная резка|Индивидуальные макеты|Имена, фамилии, даты#nadpis_semen.jpeg#500 мм#10#0
#######600 мм#10#60
#######300 мм#10#-80
003161#420.00#Заготовка для декупажа Надпись Андрей#Надпись Андрей#Заготовка для декупажа Надпись Андрей. Возможно создание любых надписей (имен, фамилий, дат) различными шрифтами. Стоимость создания макета по одной надписи 200 руб. Длина 12-60 см, высота до 30 см. Многослойная фанера 3, 6, 9 мм, пластик, пеноплекс толщиной до 30 мм.#Корень|Главная|Лазерная резка|Индивидуальные макеты|Имена, фамилии, даты#name_Andrey.jpeg#500 мм#10#0
#######600 мм#10#60
#######300 мм#10#-80
n64102#420.00#Заготовка для декупажа Надпись Юленька#Надпись Юленька#Заготовка для декупажа Надпись Юленька. Возможно создание любых надписей (имен, фамилий, дат) различными шрифтами. Стоимость создания макета по одной надписи 200 руб. Длина 12-60 см, высота до 30 см. Многослойная фанера 3, 6, 9 мм, пластик, пеноплекс толщиной до 30 мм.#Корень|Главная|Лазерная резка|Индивидуальные макеты|Имена, фамилии, даты#nadpis_yulenka.jpeg#500 мм#10#0
#######600 мм#10#60
#######300 мм#10#-80
003418#420.00#Заготовка для декупажа Надпись Алиса 2#Надпись Алиса 2#Заготовка для декупажа Надпись Алиса 2. Возможно создание любых надписей (имен, фамилий, дат) различными шрифтами. Стоимость создания макета по одной надписи 200 руб. Длина 12-60 см, высота до 30 см. Многослойная фанера 3, 6, 9 мм, пластик, пеноплекс толщиной до 30 мм. #Корень|Главная|Лазерная резка|Индивидуальные макеты|Имена, фамилии, даты#nadpis_alisa_2.jpeg#500 мм#10#0
#######600 мм#10#60
#######300 мм#10#-80
003419#420.00#Заготовка для декупажа Надпись Алиса 3#Надпись Алиса 3#Заготовка для декупажа Надпись Алиса 3. Возможно создание любых надписей (имен, фамилий, дат) различными шрифтами. Стоимость создания макета по одной надписи 200 руб. Длина 12-60 см, высота до 30 см. Многослойная фанера 3, 6, 9 мм, пластик, пеноплекс толщиной до 30 мм. #Корень|Главная|Лазерная резка|Индивидуальные макеты|Имена, фамилии, даты#nadpis_alisa_3.jpeg#500 мм#10#0
#######600 мм#10#60
#######300 мм#10#-80
002908#420.00#Заготовка для декупажа Надпись Мария#Надпись Мария#Заготовка для декупажа Надпись Мария. Возможно создание любых надписей (имен, фамилий, дат) различными шрифтами. Стоимость создания макета по одной надписи 200 руб. Длина 12-60 см, высота до 30 см. Многослойная фанера 3, 6, 9 мм, пластик, пеноплекс толщиной до 30 мм. #Корень|Главная|Лазерная резка|Индивидуальные макеты|Имена, фамилии, даты#words_Maria.jpeg#500 мм#10#0
#######600 мм#10#60
#######300 мм#10#-80
003420#420.00#Заготовка для декупажа Надпись Михаил#Надпись Михаил#Заготовка для декупажа Надпись Михаил. Возможно создание любых надписей (имен, фамилий, дат) различными шрифтами. Стоимость создания макета по одной надписи 200 руб. Длина 12-60 см, высота до 30 см. Многослойная фанера 3, 6, 9 мм, пластик, пеноплекс толщиной до 30 мм.#Корень|Главная|Лазерная резка|Индивидуальные макеты|Имена, фамилии, даты#nadpis_mikhail.jpeg#500 мм#10#0
#######600 мм#10#60
#######300 мм#10#-80
003421#420.00#Заготовка для декупажа Надпись Анастасия#Надпись Анастасия#Заготовка для декупажа Надпись Анастасия. Возможно создание любых надписей (имен, фамилий, дат) различными шрифтами. Стоимость создания макета по одной надписи 200 руб. Длина 12-60 см, высота до 30 см. Многослойная фанера 3, 6, 9 мм, пластик, пеноплекс толщиной до 30 мм.#Корень|Главная|Лазерная резка|Индивидуальные макеты|Имена, фамилии, даты#nadpis_anastasiya.jpeg#500 мм#10#0
#######600 мм#10#60
#######300 мм#10#-80
003422#420.00#Заготовка для декупажа Надпись Никита#Надпись Никита#Заготовка для декупажа Надпись Никита. Возможно создание любых надписей (имен, фамилий, дат) различными шрифтами. Стоимость создания макета по одной надписи 200 руб. Длина 12-60 см, высота до 30 см. Многослойная фанера 3, 6, 9 мм, пластик, пеноплекс толщиной до 30 мм.#Корень|Главная|Лазерная резка|Индивидуальные макеты|Имена, фамилии, даты#nadpis_nikita.jpeg#500 мм#10#0
#######600 мм#10#60
#######300 мм#10#-80
003423#420.00#Заготовка для декупажа Надпись Владимир#Надпись Владимир#Заготовка для декупажа Надпись Владимир. Возможно создание любых надписей (имен, фамилий, дат) различными шрифтами. Стоимость создания макета по одной надписи 200 руб. Длина 12-60 см, высота до 30 см. Многослойная фанера 3, 6, 9 мм, пластик, пеноплекс толщиной до 30 мм.#Корень|Главная|Лазерная резка|Индивидуальные макеты|Имена, фамилии, даты#nadpis_vladimir.jpeg#500 мм#10#0
#######600 мм#10#60
#######300 мм#10#-80
003424#420.00#Заготовка для декупажа Надпись Максимочка#Надпись Максимочка#Заготовка для декупажа Надпись Максимочка. Возможно создание любых надписей (имен, фамилий, дат) различными шрифтами. Стоимость создания макета по одной надписи 200 руб. Длина 12-60 см, высота до 30 см. Многослойная фанера 3, 6, 9 мм, пластик, пеноплекс толщиной до 30 мм.#Корень|Главная|Лазерная резка|Индивидуальные макеты|Имена, фамилии, даты#nadpis_maksimochka.jpeg#500 мм#10#0
#######600 мм#10#60
#######300 мм#10#-80
003425#420.00#Заготовка для декупажа Надпись Максимка#Надпись Максимка#Заготовка для декупажа Надпись Максимка. Возможно создание любых надписей (имен, фамилий, дат) различными шрифтами. Стоимость создания макета по одной надписи 200 руб. Длина 12-60 см, высота до 30 см. Многослойная фанера 3, 6, 9 мм, пластик, пеноплекс толщиной до 30 мм.#Корень|Главная|Лазерная резка|Индивидуальные макеты|Имена, фамилии, даты#nadpis_maksimka.jpeg#500 мм#10#0
#######600 мм#10#60
#######300 мм#10#-80
003426#420.00#Заготовка для декупажа Надпись Савелий#Надпись Савелий#Заготовка для декупажа Надпись Савелий. Возможно создание любых надписей (имен, фамилий, дат) различными шрифтами. Стоимость создания макета по одной надписи 200 руб. Длина 12-60 см, высота до 30 см. Многослойная фанера 3, 6, 9 мм, пластик, пеноплекс толщиной до 30 мм.#Корень|Главная|Лазерная резка|Индивидуальные макеты|Имена, фамилии, даты#nadpis_saveliy.jpeg#500 мм#10#0
